<Amadeo>21:12:39,87	-0,250	-0,602	-0,561	-0,639	-0,751	0,243	0,209	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,88	-0,250	-0,602	-0,561	-0,639	-0,751	0,238	0,204	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,89	-0,250	-0,602	-0,561	-0,639	-0,751	0,234	0,200	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,90	-0,250	-0,602	-0,561	-0,639	-0,751	0,229	0,196	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,91	-0,250	-0,602	-0,561	-0,639	-0,751	0,224	0,192	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,92	-0,250	-0,602	-0,561	-0,639	-0,751	0,220	0,189	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,93	-0,250	-0,602	-0,561	-0,639	-0,751	0,216	0,185	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,94	-0,250	-0,602	-0,561	-0,639	-0,751	0,211	0,181	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,95	-0,250	-0,602	-0,561	-0,639	-0,751	0,207	0,177	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,96	-0,250	-0,602	-0,561	-0,639	-0,751	0,203	0,174	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,98	-0,250	-0,602	-0,561	-0,639	-0,751	0,199	0,170	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,99	-0,250	-0,602	-0,561	-0,639	-0,751	0,195	0,167	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,00	-0,250	-0,602	-0,561	-0,639	-0,751	0,191	0,164	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,01	-0,250	-0,602	-0,561	-0,639	-0,751	0,187	0,160	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,02	-0,250	-0,602	-0,561	-0,639	-0,751	0,183	0,157	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,03	-0,250	-0,602	-0,561	-0,639	-0,751	0,180	0,154	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,04	-0,250	-0,602	-0,561	-0,639	-0,751	0,176	0,151	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,06	-0,250	-0,602	-0,561	-0,639	-0,751	0,173	0,148	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,07	-0,250	-0,602	-0,561	-0,639	-0,751	0,169	0,145	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,08	-0,250	-0,602	-0,561	-0,639	-0,751	0,166	0,142	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,09	-0,250	-0,602	-0,561	-0,639	-0,751	0,162	0,139	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,10	-0,250	-0,602	-0,561	-0,639	-0,751	0,159	0,136	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,11	-0,250	-0,602	-0,561	-0,639	-0,751	0,156	0,134	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,12	-0,250	-0,602	-0,561	-0,639	-0,751	0,153	0,131	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,13	-0,250	-0,602	-0,561	-0,639	-0,751	0,150	0,128	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,14	-0,250	-0,602	-0,561	-0,639	-0,751	0,147	0,126	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,15	-0,250	-0,602	-0,561	-0,639	-0,751	0,144	0,123	0,000	0,000	0,000</Amadeo>

